gg_chr	gg_start	gg_end	sc_scaffold	sc_scaffold_length	sc_start	sc_end
chromosome_2	36312215	36339433	superscaffold37	23965222	17341167	17367439
chromosome_2	36346251	36367500	superscaffold37	23965222	17310914	17333147
chromosome_2	36395745	36417067	superscaffold37	23965222	17249988	17272447
chromosome_2	36511062	36530776	superscaffold37	23965222	17127570	17148330
chromosome_2	36594353	36611121	superscaffold37	23965222	17034988	17052544
chromosome_2	36700216	36721276	superscaffold37	23965222	16835094	16856305
chromosome_2	36756804	36795377	superscaffold37	23965222	16752554	16792246
chromosome_2	36813245	36835214	superscaffold37	23965222	16709330	16731717
chromosome_2	36854026	36897837	superscaffold37	23965222	16646331	16690761
chromosome_2	36915011	36979723	superscaffold37	23965222	16564901	16630734
chromosome_2	37043273	37063340	superscaffold37	23965222	16478318	16499140
chromosome_2	37063849	37114104	superscaffold37	23965222	16424683	16476297
chromosome_2	37150972	37167104	superscaffold37	23965222	16362463	16378991
chromosome_2	37215233	37240827	superscaffold37	23965222	16277098	16303168
chromosome_2	37241043	37257484	superscaffold37	23965222	16258744	16275978
chromosome_2	37260044	37281229	superscaffold37	23965222	16235562	16258754
chromosome_2	37318339	37345815	superscaffold37	23965222	16171849	16198516
chromosome_2	37378202	37409528	superscaffold37	23965222	16103818	16135659
chromosome_2	37410377	37428007	superscaffold37	23965222	16085551	16103653
chromosome_2	37428058	37513276	superscaffold37	23965222	15995209	16084451
chromosome_2	37513271	37572032	superscaffold37	23965222	15932001	15993752
chromosome_2	37572701	37590507	superscaffold37	23965222	15912761	15932068
chromosome_2	37589194	37604592	superscaffold37	23965222	15897316	15913706
chromosome_2	37605350	37646651	superscaffold37	23965222	15853266	15897339
chromosome_2	37663510	37682796	superscaffold37	23965222	15819691	15839215
chromosome_2	37682800	37742068	superscaffold37	23965222	15758033	15818532
chromosome_2	37757266	37773153	superscaffold37	23965222	15728213	15744147
chromosome_2	37922089	37943491	superscaffold37	23965222	15514007	15534297
chromosome_2	38111930	38140975	superscaffold37	23965222	15304471	15333027
chromosome_2	38170601	38202283	superscaffold37	23965222	15242284	15274513
chromosome_2	38363099	38388354	superscaffold37	23965222	15018495	15046966
chromosome_2	38469326	38489250	superscaffold37	23965222	14900945	14921667
chromosome_2	38534558	38556102	superscaffold37	23965222	14834550	14857771
chromosome_2	38569823	38586635	superscaffold37	23965222	14796759	14816437
chromosome_2	38588613	38607561	superscaffold37	23965222	14775449	14795628
chromosome_2	38678406	38695759	superscaffold37	23965222	14683224	14700333
chromosome_2	38734797	38756585	superscaffold37	23965222	14616518	14638547
chromosome_2	38835095	38864232	superscaffold37	23965222	14490963	14520129
chromosome_2	38878312	38929417	superscaffold37	23965222	14423690	14476046
chromosome_2	39005075	39033128	superscaffold37	23965222	14315810	14344081
chromosome_2	39031369	39058505	superscaffold37	23965222	14290431	14319305
chromosome_2	39059195	39078535	superscaffold37	23965222	14269538	14289081
chromosome_2	39080459	39150546	superscaffold37	23965222	14196075	14265848
chromosome_2	39150560	39174039	superscaffold37	23965222	14173097	14196833
chromosome_2	39174009	39226572	superscaffold37	23965222	14120268	14172517
chromosome_2	39225782	39248540	superscaffold37	23965222	14098182	14121842
chromosome_2	39256166	39288723	superscaffold37	23965222	14058462	14090852
chromosome_2	39347800	39377785	superscaffold37	23965222	13966966	13997303
chromosome_2	39378370	39405725	superscaffold37	23965222	13939592	13966963
chromosome_2	39405731	39454720	superscaffold37	23965222	13890318	13940214
chromosome_2	39468102	39513708	superscaffold37	23965222	13825682	13873618
chromosome_2	39514942	39552912	superscaffold37	23965222	13786568	13825562
chromosome_2	39595959	39613750	superscaffold37	23965222	13722112	13740286
chromosome_2	39618352	39636732	superscaffold37	23965222	13696664	13714772
chromosome_2	39634935	39657052	superscaffold37	23965222	13673942	13696657
chromosome_2	39677073	39705303	superscaffold37	23965222	13626123	13654743
chromosome_2	39733450	39768888	superscaffold37	23965222	13552689	13590236
chromosome_2	39777771	39793847	superscaffold37	23965222	13530342	13546639
chromosome_2	39794830	39815304	superscaffold37	23965222	13510112	13530293
chromosome_2	39843463	39869668	superscaffold37	23965222	13450672	13476795
chromosome_2	39872353	39890853	superscaffold37	23965222	13429403	13447716
chromosome_2	39898108	39922837	superscaffold37	23965222	13396945	13422189
chromosome_2	39926018	39943009	superscaffold37	23965222	13379640	13397048
chromosome_2	39972983	40007917	superscaffold37	23965222	13315260	13350824
chromosome_2	40056016	40077353	superscaffold37	23965222	13252964	13273674
chromosome_2	40095396	40130341	superscaffold37	23965222	13198859	13235611
chromosome_2	40130357	40156785	superscaffold37	23965222	13170319	13198015
chromosome_2	40279916	40303271	superscaffold37	23965222	13003745	13028457
chromosome_2	40443291	40460765	superscaffold37	23965222	12825624	12845487
chromosome_2	40486199	40534080	superscaffold37	23965222	12735596	12787950
chromosome_2	40706470	40726075	superscaffold37	23965222	12507544	12527439
chromosome_2	40791087	40812377	superscaffold37	23965222	12381831	12403849
chromosome_2	41000348	41027331	superscaffold37	23965222	12139650	12168244
chromosome_2	41066687	41090813	superscaffold37	23965222	12056755	12081122
chromosome_2	41186000	41201744	superscaffold37	23965222	11865924	11882112
chromosome_2	41241037	41258037	superscaffold37	23965222	11804941	11822567
chromosome_2	41318010	41338538	superscaffold37	23965222	11695227	11717492
chromosome_2	41394056	41414897	superscaffold37	23965222	11616658	11639836
chromosome_2	41430553	41447767	superscaffold37	23965222	11578680	11596961
chromosome_2	41596790	41634053	superscaffold37	23965222	11279940	11317080
chromosome_2	41857070	41880882	superscaffold37	23965222	10985611	11010866
chromosome_2	41936270	41953868	superscaffold37	23965222	10908859	10926772
chromosome_2	41981604	42011168	superscaffold37	23965222	10855952	10886388
chromosome_2	42122504	42149418	superscaffold37	23965222	10700860	10729183
chromosome_2	42186542	42226156	superscaffold37	23965222	10618269	10660846
chromosome_2	42240101	42259003	superscaffold37	23965222	10583135	10602782
chromosome_2	42292627	42318446	superscaffold37	23965222	10513862	10539761
chromosome_2	42399895	42431651	superscaffold37	23965222	10387989	10422113
chromosome_2	42443785	42467094	superscaffold37	23965222	10350243	10372697
chromosome_2	42467219	42486132	superscaffold37	23965222	10328042	10347922
chromosome_2	42492292	42531138	superscaffold37	23965222	10285143	10325694
chromosome_2	42845773	42870434	superscaffold37	23965222	9837451	9862108
chromosome_2	42871075	42911232	superscaffold37	23965222	9796283	9837453
chromosome_2	42961792	42979733	superscaffold37	23965222	9724038	9742118
chromosome_2	43122650	43154799	superscaffold37	23965222	9486494	9520734
chromosome_2	43365411	43385368	superscaffold37	23965222	9204226	9225554
chromosome_2	43386557	43416077	superscaffold37	23965222	9169944	9202208
chromosome_2	43440745	43468109	superscaffold37	23965222	9116586	9145144
chromosome_2	43487756	43508952	superscaffold37	23965222	9067746	9089979
chromosome_2	43655099	43680213	superscaffold37	23965222	8864947	8894000
chromosome_2	43708732	43736691	superscaffold37	23965222	8803005	8831384
chromosome_2	43740288	43770266	superscaffold37	23965222	8768321	8799305
chromosome_2	43881707	43901211	superscaffold37	23965222	8619871	8638502
chromosome_2	43928253	43958019	superscaffold37	23965222	8561361	8593914
chromosome_2	44067072	44084156	superscaffold37	23965222	8404360	8422995
chromosome_2	44345346	44364906	superscaffold37	23965222	8020779	8040496
chromosome_2	44365124	44393170	superscaffold37	23965222	7988447	8019530
chromosome_2	44397950	44432928	superscaffold37	23965222	7948293	7984485
chromosome_2	44439432	44453012	superscaffold37	23965222	7930495	7944053
chromosome_2	44474387	44505801	superscaffold37	23965222	7878428	7909073
chromosome_2	44628646	44667132	superscaffold37	23965222	7692992	7735226
chromosome_2	44749840	44766578	superscaffold37	23965222	7581568	7600664
chromosome_2	44770025	44809310	superscaffold37	23965222	7540299	7581576
chromosome_2	44817085	44848971	superscaffold37	23965222	7496783	7530892
chromosome_2	44850053	44913660	superscaffold37	23965222	7430244	7496502
chromosome_2	44936231	44988220	superscaffold37	23965222	7348297	7402097
chromosome_2	44988214	45014019	superscaffold37	23965222	7321237	7346939
chromosome_2	45037961	45067789	superscaffold37	23965222	7266679	7299359
chromosome_2	45073184	45096106	superscaffold37	23965222	7240008	7263615
chromosome_2	45113208	45147254	superscaffold37	23965222	7192846	7229314
chromosome_2	45147221	45180929	superscaffold37	23965222	7156262	7190358
chromosome_2	45180553	45201211	superscaffold37	23965222	7133250	7154309
chromosome_2	45214186	45232731	superscaffold37	23965222	7106161	7124622
chromosome_2	45262299	45289528	superscaffold37	23965222	7047846	7076380
chromosome_2	45294344	45313512	superscaffold37	23965222	7024080	7044532
chromosome_2	45317620	45336818	superscaffold37	23965222	6999318	7019669
chromosome_2	45342377	45373193	superscaffold37	23965222	6959527	6991866
chromosome_2	45385587	45413608	superscaffold37	23965222	6914062	6942988
chromosome_2	45413771	45437035	superscaffold37	23965222	6888848	6912489
chromosome_2	45441337	45460348	superscaffold37	23965222	6863061	6882575
chromosome_2	45460503	45492909	superscaffold37	23965222	6825076	6862068
chromosome_2	45531279	45548259	superscaffold37	23965222	6769221	6785537
chromosome_2	45616075	45645884	superscaffold37	23965222	6683838	6714707
chromosome_2	45683416	45731004	superscaffold37	23965222	6592742	6643867
chromosome_2	45735997	45755608	superscaffold37	23965222	6570126	6590440
chromosome_2	45771106	45794955	superscaffold37	23965222	6531205	6557356
chromosome_2	45874207	45890529	superscaffold37	23965222	6443048	6459659
chromosome_2	45912830	45930052	superscaffold37	23965222	6400531	6417459
chromosome_2	61426231	61467554	superscaffold73	15506828	32791	78312
chromosome_2	61524976	61543101	superscaffold73	15506828	149124	168402
chromosome_2	61555345	61573538	superscaffold73	15506828	184114	204689
chromosome_2	61576013	61600099	superscaffold73	15506828	209044	236756
chromosome_2	61606124	61627312	superscaffold73	15506828	240077	262762
chromosome_2	61628428	61659704	superscaffold73	15506828	266629	301248
chromosome_2	61659891	61684746	superscaffold73	15506828	303024	328863
chromosome_2	61683495	61748106	superscaffold73	15506828	328882	399632
chromosome_2	61785771	61810110	superscaffold73	15506828	440949	465775
chromosome_2	61810113	61825209	superscaffold73	15506828	463673	479802
chromosome_2	61834704	61865656	superscaffold73	15506828	489027	521501
chromosome_2	61865879	61884132	superscaffold73	15506828	523574	543338
chromosome_2	61894276	61912613	superscaffold73	15506828	557573	575382
chromosome_2	61910840	61936007	superscaffold73	15506828	574485	599055
chromosome_2	61956245	61975717	superscaffold73	15506828	618389	638078
chromosome_2	61989186	62009892	superscaffold73	15506828	653002	674527
chromosome_2	62009909	62024414	superscaffold73	15506828	675166	690191
chromosome_2	62035064	62069144	superscaffold73	15506828	709885	744390
chromosome_2	62190041	62208054	superscaffold73	15506828	882432	901255
chromosome_2	62227441	62271995	superscaffold73	15506828	934441	981992
chromosome_2	62375323	62391313	superscaffold73	15506828	1086490	1103568
chromosome_2	62422764	62449967	superscaffold73	15506828	1136515	1165211
chromosome_2	62510563	62526594	superscaffold73	15506828	1236579	1253845
chromosome_2	62594173	62615633	superscaffold73	15506828	1322366	1344049
chromosome_2	62623344	62652099	superscaffold73	15506828	1352039	1382488
chromosome_2	62673157	62701299	superscaffold73	15506828	1412936	1443650
chromosome_2	62704991	62718866	superscaffold73	15506828	1451077	1465691
chromosome_2	62718910	62745124	superscaffold73	15506828	1466401	1492764
chromosome_2	62797566	62820704	superscaffold73	15506828	1551723	1575934
chromosome_2	62878915	62905894	superscaffold73	15506828	1642752	1670559
chromosome_2	63055083	63073044	superscaffold73	15506828	1828897	1847884
chromosome_2	63073715	63093913	superscaffold73	15506828	1847783	1869857
chromosome_2	63100852	63116601	superscaffold73	15506828	1878661	1895917
chromosome_2	63228228	63247423	superscaffold73	15506828	2057957	2077557
chromosome_2	63324658	63368286	superscaffold73	15506828	2192015	2240837
chromosome_2	63376457	63398711	superscaffold73	15506828	2247838	2271978
chromosome_2	63401843	63425235	superscaffold73	15506828	2275289	2298199
chromosome_2	63434248	63461370	superscaffold73	15506828	2304786	2333072
chromosome_2	63534459	63560603	superscaffold73	15506828	2415862	2443529
chromosome_2	63559750	63576549	superscaffold73	15506828	2441909	2458770
chromosome_2	63579879	63604742	superscaffold73	15506828	2462625	2488725
chromosome_2	63612553	63650542	superscaffold73	15506828	2498256	2536540
chromosome_2	63649742	63686514	superscaffold73	15506828	2534938	2575403
chromosome_2	63703311	63743187	superscaffold73	15506828	2590355	2629453
chromosome_2	63760850	63775617	superscaffold73	15506828	2648355	2663595
chromosome_2	63775626	63799001	superscaffold73	15506828	2662581	2684951
chromosome_2	63801311	63822000	superscaffold73	15506828	2685402	2706608
chromosome_2	63822809	63850772	superscaffold73	15506828	2706630	2736322
chromosome_2	63865333	63897562	superscaffold73	15506828	2751908	2785227
chromosome_2	63962112	64000918	superscaffold73	15506828	2859147	2898160
chromosome_2	64009632	64030865	superscaffold73	15506828	2906778	2929123
chromosome_2	64043541	64067456	superscaffold73	15506828	2945163	2968219
chromosome_2	64139995	64158235	superscaffold73	15506828	3050767	3068725
chromosome_2	64211703	64229366	superscaffold73	15506828	3127382	3145098
chromosome_2	64386405	64404649	superscaffold73	15506828	3334709	3355899
chromosome_2	64408417	64450296	superscaffold73	15506828	3361650	3406473
chromosome_2	64463067	64494123	superscaffold73	15506828	3422553	3452446
chromosome_2	64523306	64553044	superscaffold73	15506828	3487217	3519133
chromosome_2	64553692	64591435	superscaffold73	15506828	3519149	3560049
chromosome_2	64591433	64610925	superscaffold73	15506828	3560658	3582248
chromosome_2	64643817	64664643	superscaffold73	15506828	3636644	3657954
chromosome_2	64670967	64765812	superscaffold73	15506828	3664468	3762468
chromosome_2	64758988	64783248	superscaffold73	15506828	3762492	3786438
chromosome_2	64788299	64805307	superscaffold73	15506828	3792653	3810748
chromosome_2	64853390	64883914	superscaffold73	15506828	3864568	3896243
chromosome_2	64973364	64994176	superscaffold73	15506828	3974854	3997575
chromosome_2	65033052	65061123	superscaffold73	15506828	4038593	4066558
chromosome_2	65061139	65079272	superscaffold73	15506828	4066050	4085074
chromosome_2	65096339	65114978	superscaffold73	15506828	4103986	4122447
chromosome_2	65186857	65209946	superscaffold73	15506828	4202466	4226177
chromosome_2	65209955	65228563	superscaffold73	15506828	4224975	4243880
chromosome_2	65266959	65287016	superscaffold73	15506828	4290953	4311853
chromosome_2	65332386	65370316	superscaffold73	15506828	4363013	4401346
